trip_id,start_time,end_time,duration_sec,bike_id,start_station_id,end_station_id,user_id,time_id
25,2019-02-28 23:43:27.503,2019-02-28 23:54:18.451,650.948,4784,258,263,23,2019022823
26,2019-02-28 23:43:48.658,2019-02-28 23:54:18.254,629.596,363,258,263,24,2019022823
27,2019-02-28 23:50:45.698,2019-02-28 23:53:29.569,163.871,5669,238,244,25,2019022823
28,2019-02-28 23:49:27.027,2019-02-28 23:53:10.535,223.508,6267,28,50,26,2019022823
29,2019-02-28 23:45:39.234,2019-02-28 23:52:24.850,405.616,5130,109,73,27,2019022823
30,2019-02-28 23:40:32.273,2019-02-28 23:51:10.639,638.366,6435,98,373,28,2019022823
31,2019-02-28 23:42:43.361,2019-02-28 23:50:34.446,471.085,5559,133,133,6,2019022823
32,2019-02-28 23:45:10.555,2019-02-28 23:50:28.905,318.35,99,113,115,29,2019022823
33,2019-02-28 23:47:02.953,2019-02-28 23:49:31.141,148.188,4864,220,180,16,2019022823
34,2019-02-28 23:44:12.676,2019-02-28 23:49:17.700,305.024,6264,122,96,30,2019022823
35,2019-02-28 23:31:16.139,2019-02-28 23:49:02.792,1066.653,5938,58,145,31,2019022823
36,2019-02-28 23:35:45.442,2019-02-28 23:48:03.157,737.715,6456,87,122,32,2019022823
37,2019-02-28 23:42:13.910,2019-02-28 23:47:42.543,328.633,5154,7,195,33,2019022823
38,2019-02-28 23:40:56.075,2019-02-28 23:46:42.483,346.408,6488,10,19,6,2019022823
39,2019-02-28 23:20:24.089,2019-02-28 23:46:19.019,1554.93,5411,15,284,34,2019022823
40,2019-02-28 23:44:00.988,2019-02-28 23:45:57.482,116.494,823,104,93,2,2019022823
41,2019-02-28 23:32:59.464,2019-02-28 23:45:26.953,747.489,6521,27,34,24,2019022823
42,2019-02-28 23:33:21.095,2019-02-28 23:45:18.510,717.415,6581,9,58,35,2019022823
43,2019-02-28 23:41:35.898,2019-02-28 23:44:12.950,157.052,4571,140,132,12,2019022823
44,2019-02-28 23:36:35.579,2019-02-28 23:43:33.027,417.448,1501,310,294,8,2019022823
45,2019-02-28 23:38:32.514,2019-02-28 23:43:20.467,287.953,4958,53,377,4,2019022823
46,2019-02-28 23:37:29.833,2019-02-28 23:40:52.870,203.037,6355,106,109,36,2019022823
47,2019-02-28 23:15:30.509,2019-02-28 23:39:32.503,1441.994,3159,340,216,37,2019022823
48,2019-02-28 23:30:37.941,2019-02-28 23:39:30.206,532.265,6361,28,349,38,2019022823
49,2019-02-28 23:27:21.162,2019-02-28 23:39:18.916,717.754,4449,121,70,6,2019022823
50,2019-02-28 22:41:16.362,2019-02-28 23:38:14.363,3418.001,319,11,11,23,2019022822
51,2019-02-28 23:30:52.471,2019-02-28 23:37:33.955,401.484,5407,58,62,39,2019022823
52,2019-02-28 22:39:35.020,2019-02-28 23:37:33.342,3478.322,1846,11,11,24,2019022822
53,2019-02-28 22:44:53.503,2019-02-28 23:37:14.090,3140.587,3040,11,11,3,2019022822
54,2019-02-28 23:31:35.786,2019-02-28 23:36:59.931,324.145,6592,121,138,11,2019022823
55,2019-02-28 23:34:58.986,2019-02-28 23:36:59.378,120.392,5518,140,138,12,2019022823
56,2019-02-28 23:28:50.464,2019-02-28 23:35:52.552,422.088,5649,240,240,40,2019022823
57,2019-02-28 23:28:53.508,2019-02-28 23:35:34.926,401.418,4531,240,240,19,2019022823
58,2019-02-28 23:18:17.869,2019-02-28 23:33:25.070,907.201,6070,61,118,14,2019022823
59,2019-02-28 23:27:40.769,2019-02-28 23:33:06.044,325.275,6329,36,10,41,2019022823
60,2019-02-28 23:28:42.709,2019-02-28 23:32:41.769,239.06,5731,21,343,20,2019022823
61,2019-02-28 23:18:53.115,2019-02-28 23:32:41.117,828.002,6265,34,53,38,2019022823
62,2019-02-28 23:17:05.853,2019-02-28 23:32:32.682,926.829,2951,13,81,10,2019022823
63,2019-02-28 23:23:32.035,2019-02-28 23:31:09.406,457.371,6132,345,81,42,2019022823
64,2019-02-28 23:19:37.366,2019-02-28 23:30:58.862,681.496,6333,43,70,2,2019022823
65,2019-02-28 23:27:55.590,2019-02-28 23:30:02.385,126.795,6085,140,138,12,2019022823
66,2019-02-28 23:25:18.914,2019-02-28 23:29:54.168,275.254,5525,74,43,22,2019022823
67,2019-02-28 23:25:59.664,2019-02-28 23:29:36.908,217.244,2647,239,266,40,2019022823
68,2019-02-28 23:24:07.711,2019-02-28 23:29:11.619,303.908,5883,182,197,11,2019022823
69,2019-02-28 23:26:28.335,2019-02-28 23:28:21.625,113.29,5414,163,163,13,2019022823
70,2019-02-28 23:14:40.362,2019-02-28 23:28:18.910,818.548,5284,119,62,43,2019022823
71,2019-02-28 23:21:37.878,2019-02-28 23:27:48.979,371.101,6404,369,369,14,2019022823
72,2019-02-28 22:37:41.470,2019-02-28 23:27:43.363,3001.893,5471,159,159,44,2019022822
73,2019-02-28 22:38:07.495,2019-02-28 23:27:40.825,2973.33,5702,159,159,45,2019022822
74,2019-02-28 23:24:23.401,2019-02-28 23:27:10.538,167.137,5689,254,244,6,2019022823
75,2019-02-28 23:18:55.691,2019-02-28 23:24:51.563,355.872,6102,30,62,16,2019022823
76,2019-02-28 23:00:50.519,2019-02-28 23:24:38.172,1427.653,6597,53,369,46,2019022823
77,2019-02-28 23:16:14.449,2019-02-28 23:20:41.353,266.904,5091,321,60,6,2019022823
78,2019-02-28 23:15:21.113,2019-02-28 23:20:15.798,294.685,5938,356,58,31,2019022823
79,2019-02-28 23:17:17.968,2019-02-28 23:19:35.846,137.878,6520,30,64,14,2019022823
80,2019-02-28 22:59:11.342,2019-02-28 23:19:29.653,1218.311,5914,324,386,35,2019022822
81,2019-02-28 23:01:18.406,2019-02-28 23:19:25.869,1087.463,5332,71,145,47,2019022823
82,2019-02-28 23:17:06.483,2019-02-28 23:18:19.711,73.228,5012,67,80,24,2019022823
83,2019-02-28 23:15:09.913,2019-02-28 23:18:05.764,175.851,5048,140,132,12,2019022823
84,2019-02-28 22:42:05.215,2019-02-28 23:17:56.967,2151.752,5411,78,15,34,2019022822
85,2019-02-28 23:10:51.197,2019-02-28 23:17:36.556,405.359,513,250,259,48,2019022823
86,2019-02-28 22:46:44.094,2019-02-28 23:16:48.092,1803.998,6581,67,9,18,2019022822
87,2019-02-28 23:13:31.208,2019-02-28 23:15:56.454,145.246,3272,245,252,49,2019022823
88,2019-02-28 21:41:16.900,2019-02-28 23:14:58.186,5621.286,5244,252,244,19,2019022821
89,2019-02-28 22:42:29.789,2019-02-28 23:14:50.351,1940.562,4424,377,50,50,2019022822
90,2019-02-28 23:09:26.739,2019-02-28 23:14:30.562,303.823,6194,71,86,4,2019022823
91,2019-02-28 23:07:34.648,2019-02-28 23:14:21.816,407.168,5785,254,266,25,2019022823
92,2019-02-28 23:00:41.316,2019-02-28 23:14:17.211,815.895,5454,53,133,46,2019022823
93,2019-02-28 23:09:20.161,2019-02-28 23:13:10.055,229.894,4014,317,296,25,2019022823
94,2019-02-28 23:04:52.183,2019-02-28 23:13:09.737,497.554,5879,219,219,31,2019022823
95,2019-02-28 23:03:47.274,2019-02-28 23:12:56.392,549.118,828,274,258,51,2019022823
96,2019-02-28 23:08:25.218,2019-02-28 23:12:46.421,261.203,5844,98,134,4,2019022823
97,2019-02-28 22:58:55.620,2019-02-28 23:12:21.442,805.822,6124,77,141,12,2019022822
98,2019-02-28 23:10:05.060,2019-02-28 23:12:09.918,124.858,4714,140,132,12,2019022823
99,2019-02-28 23:02:09.727,2019-02-28 23:10:41.308,511.581,4972,129,141,52,2019022823
100,2019-02-28 23:02:55.623,2019-02-28 23:09:52.793,417.17,1701,310,305,24,2019022823
101,2019-02-28 22:59:33.821,2019-02-28 23:09:13.090,579.269,4639,113,144,42,2019022822
102,2019-02-28 23:04:23.345,2019-02-28 23:08:42.377,259.032,5894,253,267,53,2019022823
103,2019-02-28 23:02:54.223,2019-02-28 23:08:35.441,341.218,5576,386,137,54,2019022823
104,2019-02-28 22:58:18.285,2019-02-28 23:07:33.627,555.342,6476,95,77,18,2019022822
105,2019-02-28 22:57:55.202,2019-02-28 23:07:30.938,575.736,5436,95,77,52,2019022822
106,2019-02-28 22:54:50.075,2019-02-28 23:07:29.229,759.154,2732,183,209,55,2019022822
107,2019-02-28 23:01:15.077,2019-02-28 23:07:26.459,371.382,6435,58,98,46,2019022823
108,2019-02-28 22:58:06.628,2019-02-28 23:07:09.508,542.88,1936,5,67,24,2019022822
109,2019-02-28 22:59:22.164,2019-02-28 23:07:01.046,458.882,5265,121,137,4,2019022822
110,2019-02-28 23:04:06.185,2019-02-28 23:06:36.684,150.499,5185,140,132,12,2019022823
111,2019-02-28 23:00:05.223,2019-02-28 23:06:21.515,376.292,5731,58,21,22,2019022823
112,2019-02-28 22:38:43.620,2019-02-28 23:05:36.244,1612.624,6299,137,133,56,2019022822
113,2019-02-28 22:38:29.006,2019-02-28 23:05:31.057,1622.051,5316,137,133,57,2019022822
114,2019-02-28 23:01:06.164,2019-02-28 23:04:56.760,230.596,6321,73,119,58,2019022823
115,2019-02-28 23:01:46.531,2019-02-28 23:04:03.126,136.595,5085,176,192,8,2019022823
116,2019-02-28 22:49:32.667,2019-02-28 23:03:44.176,851.509,1107,197,195,59,2019022822
117,2019-02-28 22:55:02.304,2019-02-28 23:03:41.010,518.706,4648,136,360,11,2019022822
118,2019-02-28 22:55:07.953,2019-02-28 23:03:13.818,485.865,2052,349,75,8,2019022822
119,2019-02-28 22:47:47.669,2019-02-28 23:02:40.448,892.779,5200,33,93,60,2019022822
120,2019-02-28 22:53:34.756,2019-02-28 23:02:15.824,521.068,5653,238,253,40,2019022822
121,2019-02-28 22:51:23.197,2019-02-28 23:01:54.300,631.103,2694,369,4,34,2019022822
122,2019-02-28 22:49:04.018,2019-02-28 23:01:44.454,760.436,5565,59,81,12,2019022822
123,2019-02-28 22:46:24.216,2019-02-28 23:01:42.982,918.766,5517,115,27,11,2019022822
124,2019-02-28 22:58:16.766,2019-02-28 23:01:37.200,200.434,5079,239,247,61,2019022822
125,2019-02-28 22:59:32.741,2019-02-28 23:00:44.152,71.411,2291,280,310,24,2019022822
126,2019-02-28 22:47:15.243,2019-02-28 23:00:25.770,790.527,5968,53,132,12,2019022822
127,2019-02-28 22:48:54.615,2019-02-28 23:00:00.599,665.984,5934,33,323,34,2019022822
128,2019-02-28 22:39:58.560,2019-02-28 22:59:46.206,1187.646,5649,262,240,62,2019022822
129,2019-02-28 22:41:12.711,2019-02-28 22:58:20.615,1027.904,5469,368,139,35,2019022822
130,2019-02-28 22:52:38.546,2019-02-28 22:57:57.538,318.992,6499,121,147,33,2019022822
131,2019-02-28 22:45:55.663,2019-02-28 22:57:41.540,705.877,4786,262,243,17,2019022822
132,2019-02-28 22:48:12.730,2019-02-28 22:57:17.080,544.35,6065,356,34,63,2019022822
133,2019-02-28 22:47:15.100,2019-02-28 22:56:47.870,572.77,1947,240,244,64,2019022822
134,2019-02-28 22:49:42.708,2019-02-28 22:56:36.119,413.411,5119,385,241,59,2019022822
135,2019-02-28 22:46:36.622,2019-02-28 22:55:44.681,548.059,5907,90,127,65,2019022822
136,2019-02-28 22:50:49.546,2019-02-28 22:55:14.053,264.507,1848,112,88,52,2019022822
137,2019-02-28 22:49:37.326,2019-02-28 22:54:52.819,315.493,4560,160,230,42,2019022822
138,2019-02-28 22:48:59.408,2019-02-28 22:54:44.267,344.859,6246,4,67,35,2019022822
139,2019-02-28 22:49:15.930,2019-02-28 22:54:41.715,325.785,5167,247,269,7,2019022822
140,2019-02-28 22:47:11.460,2019-02-28 22:54:40.217,448.757,5253,97,61,26,2019022822
141,2019-02-28 22:30:03.424,2019-02-28 22:54:34.560,1471.136,6372,386,398,4,2019022822
142,2019-02-28 22:45:23.574,2019-02-28 22:53:42.700,499.126,4061,308,297,66,2019022822
143,2019-02-28 22:48:04.158,2019-02-28 22:53:29.926,325.768,5012,5,67,14,2019022822
144,2019-02-28 22:46:19.114,2019-02-28 22:52:31.477,372.363,2191,369,43,23,2019022822
145,2019-02-28 22:45:01.868,2019-02-28 22:51:59.956,418.088,4638,115,62,46,2019022822
146,2019-02-28 22:46:25.341,2019-02-28 22:50:57.252,271.911,1916,75,86,11,2019022822
147,2019-02-28 22:27:47.878,2019-02-28 22:49:28.596,1300.718,4719,129,371,42,2019022822
148,2019-02-28 22:42:44.814,2019-02-28 22:49:21.994,397.18,6114,123,106,24,2019022822
149,2019-02-28 22:45:22.211,2019-02-28 22:48:58.772,216.561,5701,172,210,67,2019022822
150,2019-02-28 22:40:46.466,2019-02-28 22:48:50.329,483.863,2840,114,136,11,2019022822
151,2019-02-28 22:33:52.021,2019-02-28 22:48:43.651,891.63,3500,310,277,8,2019022822
152,2019-02-28 22:41:05.286,2019-02-28 22:48:34.868,449.582,6525,109,95,18,2019022822
153,2019-02-28 22:42:09.781,2019-02-28 22:48:34.035,384.254,6464,109,95,52,2019022822
154,2019-02-28 22:38:27.024,2019-02-28 22:47:51.820,564.796,6254,375,56,15,2019022822
155,2019-02-28 22:39:03.728,2019-02-28 22:47:51.633,527.905,4364,375,56,42,2019022822
156,2019-02-28 22:42:10.540,2019-02-28 22:47:46.645,336.105,4540,244,247,19,2019022822
157,2019-02-28 22:39:33.017,2019-02-28 22:47:31.662,478.645,3569,121,78,64,2019022822
158,2019-02-28 22:14:06.961,2019-02-28 22:47:05.056,1978.095,5162,8,129,53,2019022822
159,2019-02-28 22:39:09.464,2019-02-28 22:46:54.681,465.217,5684,197,200,50,2019022822
160,2019-02-28 21:22:51.632,2019-02-28 22:46:10.114,4998.482,5149,6,16,65,2019022821
161,2019-02-28 22:07:11.335,2019-02-28 22:45:33.722,2302.387,2651,23,85,13,2019022822
162,2019-02-28 22:42:44.508,2019-02-28 22:45:28.172,163.664,5297,55,56,17,2019022822
163,2019-02-28 22:33:19.242,2019-02-28 22:44:35.355,676.113,4773,86,139,30,2019022822
164,2019-02-28 22:40:06.445,2019-02-28 22:43:41.207,214.762,6234,95,72,35,2019022822
165,2019-02-28 22:37:38.653,2019-02-28 22:43:31.183,352.53,2647,245,239,68,2019022822
166,2019-02-28 22:26:04.558,2019-02-28 22:43:17.039,1032.481,5182,31,92,69,2019022822
167,2019-02-28 22:38:36.782,2019-02-28 22:42:56.856,260.074,4960,62,36,46,2019022822
168,2019-02-28 22:33:25.607,2019-02-28 22:42:08.209,522.602,4812,125,60,4,2019022822
169,2019-02-28 22:35:16.763,2019-02-28 22:42:01.248,404.485,5829,78,81,59,2019022822
170,2019-02-28 22:30:49.287,2019-02-28 22:41:14.960,625.673,5902,49,356,26,2019022822
171,2019-02-28 22:07:30.018,2019-02-28 22:41:09.353,2019.335,2975,194,193,59,2019022822
172,2019-02-28 22:29:16.021,2019-02-28 22:41:00.964,704.943,363,263,258,24,2019022822
173,2019-02-28 22:28:50.514,2019-02-28 22:41:00.897,730.383,4784,263,258,23,2019022822
174,2019-02-28 22:35:57.488,2019-02-28 22:40:51.372,293.884,5808,120,95,4,2019022822
175,2019-02-28 22:33:19.109,2019-02-28 22:40:51.053,451.944,3512,197,182,70,2019022822
176,2019-02-28 22:31:48.434,2019-02-28 22:40:47.365,538.931,6521,371,27,4,2019022822
177,2019-02-28 22:35:46.020,2019-02-28 22:39:54.379,248.359,5050,107,123,11,2019022822
178,2019-02-28 22:16:40.715,2019-02-28 22:39:54.212,1393.497,4424,144,377,24,2019022822
179,2019-02-28 22:31:16.003,2019-02-28 22:39:47.616,511.613,5008,70,96,46,2019022822
180,2019-02-28 22:35:41.851,2019-02-28 22:39:44.663,242.812,5157,47,81,39,2019022822
181,2019-02-28 22:30:47.173,2019-02-28 22:39:13.903,506.73,5588,67,60,59,2019022822
182,2019-02-28 22:34:27.675,2019-02-28 22:38:52.354,264.679,5452,97,58,38,2019022822
183,2019-02-28 22:04:54.564,2019-02-28 22:37:38.350,1963.786,4560,148,160,52,2019022822
184,2019-02-28 22:27:48.815,2019-02-28 22:37:36.255,587.44,3549,243,266,71,2019022822
185,2019-02-28 22:34:06.686,2019-02-28 22:37:33.529,206.843,5840,67,49,24,2019022822
186,2019-02-28 22:26:35.305,2019-02-28 22:36:48.000,612.695,5816,74,122,8,2019022822
187,2019-02-28 22:28:11.347,2019-02-28 22:36:46.389,515.042,5234,58,321,72,2019022822
188,2019-02-28 22:30:15.968,2019-02-28 22:36:41.296,385.328,6168,10,17,49,2019022822
189,2019-02-28 22:28:05.896,2019-02-28 22:36:14.285,488.389,6232,383,72,46,2019022822
190,2019-02-28 22:33:39.125,2019-02-28 22:36:11.518,152.393,3115,19,25,11,2019022822
191,2019-02-28 22:28:05.680,2019-02-28 22:36:10.918,485.238,5956,17,6,8,2019022822
192,2019-02-28 22:30:22.917,2019-02-28 22:36:06.874,343.957,3967,281,388,4,2019022822
193,2019-02-28 22:10:44.680,2019-02-28 22:36:05.108,1520.428,5229,377,126,59,2019022822
194,2019-02-28 22:16:00.956,2019-02-28 22:35:57.203,1196.247,6093,66,147,73,2019022822
195,2019-02-28 22:22:49.076,2019-02-28 22:35:39.200,770.124,6404,107,369,74,2019022822
196,2019-02-28 22:26:18.705,2019-02-28 22:35:21.376,542.671,4639,93,113,42,2019022822
197,2019-02-28 22:29:50.489,2019-02-28 22:35:01.533,311.044,6374,308,378,25,2019022822
198,2019-02-28 22:32:58.760,2019-02-28 22:35:01.375,122.615,5079,240,239,49,2019022822
199,2019-02-28 22:25:51.137,2019-02-28 22:34:58.970,547.833,6333,76,43,75,2019022822
200,2019-02-28 21:38:01.453,2019-02-28 22:34:54.707,3413.254,5702,159,159,45,2019022821
201,2019-02-28 21:37:46.214,2019-02-28 22:34:53.644,3427.43,5563,159,159,44,2019022821
202,2019-02-28 22:31:42.342,2019-02-28 22:34:51.663,189.321,5928,338,186,27,2019022822
203,2019-02-28 22:30:11.549,2019-02-28 22:34:20.742,249.193,1258,43,74,6,2019022822
204,2019-02-28 22:26:20.090,2019-02-28 22:33:58.754,458.664,5883,194,182,54,2019022822
205,2019-02-28 22:12:34.010,2019-02-28 22:33:29.594,1255.584,5257,92,73,76,2019022822
206,2019-02-28 22:29:45.111,2019-02-28 22:33:16.246,211.135,5271,336,129,20,2019022822
207,2019-02-28 22:30:32.517,2019-02-28 22:32:46.318,133.801,4545,240,253,53,2019022822
208,2019-02-28 22:29:35.150,2019-02-28 22:32:24.513,169.363,6450,155,157,77,2019022822
209,2019-02-28 22:20:08.074,2019-02-28 22:31:42.764,694.69,6039,235,219,31,2019022822
210,2019-02-28 22:26:49.028,2019-02-28 22:31:08.752,259.724,1310,11,17,42,2019022822
211,2019-02-28 22:27:39.670,2019-02-28 22:30:59.648,199.978,469,243,267,40,2019022822
212,2019-02-28 22:22:35.753,2019-02-28 22:29:58.555,442.802,5970,129,104,52,2019022822
213,2019-02-28 22:12:46.053,2019-02-28 22:29:46.351,1020.298,6262,339,175,6,2019022822
214,2019-02-28 22:10:26.519,2019-02-28 22:29:43.320,1156.801,5856,369,132,73,2019022822
215,2019-02-28 22:05:50.784,2019-02-28 22:29:11.190,1400.406,4822,8,109,46,2019022822
216,2019-02-28 22:05:25.553,2019-02-28 22:29:11.118,1425.565,6525,8,109,10,2019022822
217,2019-02-28 22:26:03.138,2019-02-28 22:28:54.999,171.861,4540,247,244,52,2019022822
218,2019-02-28 22:18:08.137,2019-02-28 22:28:16.531,608.394,6231,323,343,41,2019022822
219,2019-02-28 22:24:36.386,2019-02-28 22:28:01.033,204.647,6508,321,284,64,2019022822
220,2019-02-28 22:18:50.357,2019-02-28 22:27:50.571,540.214,3886,311,296,46,2019022822
221,2019-02-28 22:19:23.338,2019-02-28 22:27:20.767,477.429,5265,141,121,8,2019022822
222,2019-02-28 22:13:15.676,2019-02-28 22:27:06.305,830.629,5460,43,377,35,2019022822
223,2019-02-28 22:23:48.833,2019-02-28 22:27:01.604,192.771,2058,141,386,4,2019022822
224,2019-02-28 22:07:38.492,2019-02-28 22:26:52.303,1153.811,2623,349,141,11,2019022822
225,2019-02-28 22:24:25.246,2019-02-28 22:26:35.132,129.886,5358,61,78,6,2019022822
226,2019-02-28 22:23:00.697,2019-02-28 22:26:05.244,184.547,5402,112,223,14,2019022822
227,2019-02-28 22:21:46.826,2019-02-28 22:25:51.250,244.424,481,75,58,72,2019022822
228,2019-02-28 22:22:42.332,2019-02-28 22:25:49.491,187.159,5133,109,356,46,2019022822
229,2019-02-28 22:21:56.475,2019-02-28 22:25:49.442,232.967,865,247,258,78,2019022822
230,2019-02-28 22:16:28.296,2019-02-28 22:25:48.646,560.35,6113,107,115,64,2019022822
231,2019-02-28 22:18:53.375,2019-02-28 22:25:41.834,408.459,4784,263,263,24,2019022822
232,2019-02-28 22:18:40.453,2019-02-28 22:25:38.240,417.787,6387,171,267,76,2019022822
233,2019-02-28 22:20:55.905,2019-02-28 22:25:06.799,250.894,5271,350,336,20,2019022822
234,2019-02-28 22:05:38.139,2019-02-28 22:24:31.790,1133.651,5798,98,362,20,2019022822
235,2019-02-28 22:19:51.873,2019-02-28 22:24:25.780,273.907,5090,166,267,79,2019022822
236,2019-02-28 22:19:42.935,2019-02-28 22:24:22.578,279.643,6406,166,267,11,2019022822
237,2019-02-28 22:20:13.798,2019-02-28 22:23:01.976,168.178,117,245,238,79,2019022822
238,2019-02-28 22:19:39.649,2019-02-28 22:22:47.478,187.829,6214,67,321,4,2019022822
239,2019-02-28 22:04:39.953,2019-02-28 22:21:59.465,1039.512,5684,148,197,64,2019022822
240,2019-02-28 22:16:26.439,2019-02-28 22:21:59.463,333.024,5438,356,61,24,2019022822
241,2019-02-28 22:17:14.370,2019-02-28 22:21:52.016,277.646,6172,310,357,52,2019022822
242,2019-02-28 22:15:49.256,2019-02-28 22:21:00.383,311.127,6046,62,58,39,2019022822
243,2019-02-28 22:13:47.247,2019-02-28 22:20:57.931,430.684,5297,43,55,17,2019022822
244,2019-02-28 22:15:00.444,2019-02-28 22:20:23.610,323.166,5659,252,248,8,2019022822
245,2019-02-28 22:15:20.720,2019-02-28 22:19:29.354,248.634,6419,44,63,12,2019022822
246,2019-02-28 22:13:38.773,2019-02-28 22:18:26.978,288.205,5915,223,381,80,2019022822
247,2019-02-28 22:16:36.506,2019-02-28 22:17:59.632,83.126,4784,263,263,24,2019022822
248,2019-02-28 22:09:11.724,2019-02-28 22:17:42.458,510.734,2930,312,305,81,2019022822
249,2019-02-28 22:14:03.595,2019-02-28 22:17:22.595,199.0,5769,129,139,18,2019022822
250,2019-02-28 22:13:37.440,2019-02-28 22:17:19.428,221.988,5568,129,139,14,2019022822
251,2019-02-28 21:59:28.621,2019-02-28 22:16:57.908,1049.287,5012,380,5,8,2019022821
252,2019-02-28 22:07:25.185,2019-02-28 22:16:09.617,524.432,1891,110,61,76,2019022822
253,2019-02-28 22:09:43.804,2019-02-28 22:16:05.767,381.963,6260,380,70,14,2019022822
254,2019-02-28 22:05:50.263,2019-02-28 22:15:44.440,594.177,1458,5,67,11,2019022822
255,2019-02-28 22:08:03.784,2019-02-28 22:15:34.400,450.616,4764,240,248,8,2019022822
256,2019-02-28 22:04:44.036,2019-02-28 22:15:32.223,648.187,5482,324,58,53,2019022822
257,2019-02-28 22:03:01.706,2019-02-28 22:15:30.367,748.661,6520,74,30,82,2019022822
258,2019-02-28 22:12:39.814,2019-02-28 22:15:21.860,162.046,6015,181,196,17,2019022822
259,2019-02-28 22:02:14.874,2019-02-28 22:15:21.750,786.876,5271,79,350,20,2019022822
260,2019-02-28 22:13:24.613,2019-02-28 22:15:09.272,104.659,4784,263,263,24,2019022822
261,2019-02-28 21:49:51.187,2019-02-28 22:15:04.860,1513.673,6413,98,139,52,2019022821
262,2019-02-28 21:53:13.274,2019-02-28 22:14:56.173,1302.899,2471,181,158,23,2019022821
263,2019-02-28 22:08:15.059,2019-02-28 22:14:17.812,362.753,5546,16,50,58,2019022822
264,2019-02-28 22:04:44.609,2019-02-28 22:13:39.756,535.147,5036,44,27,31,2019022822
265,2019-02-28 21:49:41.633,2019-02-28 22:13:25.424,1423.791,4458,39,356,24,2019022821
266,2019-02-28 22:10:24.647,2019-02-28 22:13:13.122,168.475,3436,243,253,40,2019022822
267,2019-02-28 22:07:39.744,2019-02-28 22:13:04.562,324.818,1490,266,245,4,2019022822
268,2019-02-28 22:05:20.233,2019-02-28 22:12:44.424,444.191,1682,246,263,6,2019022822
269,2019-02-28 22:09:04.939,2019-02-28 22:12:29.843,204.904,1974,49,67,24,2019022822
270,2019-02-28 22:07:11.570,2019-02-28 22:12:24.306,312.736,1314,238,250,83,2019022822
271,2019-02-28 22:07:02.498,2019-02-28 22:12:19.842,317.344,2171,238,250,83,2019022822
272,2019-02-28 21:56:59.534,2019-02-28 22:12:09.841,910.307,4725,14,58,7,2019022821
273,2019-02-28 22:08:31.184,2019-02-28 22:11:33.636,182.452,1633,243,240,40,2019022822
274,2019-02-28 22:02:34.915,2019-02-28 22:11:12.920,518.005,6042,16,323,50,2019022822
275,2019-02-28 22:02:45.052,2019-02-28 22:10:57.820,492.768,4934,43,365,16,2019022822
276,2019-02-28 22:06:56.758,2019-02-28 22:10:17.194,200.436,6492,88,336,46,2019022822
277,2019-02-28 22:00:52.163,2019-02-28 22:10:01.717,549.554,3841,317,305,79,2019022822
